ID,Date,Variety,Ripe,Part-ripe,Unripe,Flower,Fruit-width,Fruit-height,Mass,Yield/plant,Crop-composition,Plant-height,ExG
AA9,20250609,Falco,1,0,1,0,[82.0],[73.0],[280140.361757974],280140.361757974,0.5,903.0,46.09746357655709
AA9,20250611,Falco,0,0,0,0,[],[],[],0.0,,866.0,53.09124526062572
AA9,20250615,Falco,0,0,0,3,[],[],[],0.0,0.0,889.0,49.13188109401308
AA9,20250617,Falco,0,0,3,1,[],[],[],0.0,0.0,920.0,55.77575917185523
AA9,20250618,Falco,0,0,3,1,[],[],[],0.0,0.0,885.0,44.911367721060856
AA9,20250620,Falco,0,0,3,1,[],[],[],0.0,0.0,933.0,53.02081062731691
AA9,20250625,Falco,0,0,5,0,[],[],[],0.0,0.0,850.0,50.51537101474963
AB10,20250516,Falco,0,0,7,3,[],[],[],0.0,0.0,403.0,37.519776553364565
AB10,20250518,Falco,0,0,7,3,[],[],[],0.0,0.0,448.0,38.71683838235663
AB10,20250520,Falco,0,1,17,3,[],[],[],0.0,0.0,403.0,41.193693997766914
AB10,20250522,Falco,0,0,8,3,[],[],[],0.0,0.0,471.0,32.56721134006348
AB10,20250524,Falco,0,0,8,3,[],[],[],0.0,0.0,479.0,33.75824748839565
AB10,20250526,Falco,0,0,6,0,[],[],[],0.0,0.0,458.0,31.684834051507124
AB10,20250528,Falco,0,0,7,0,[],[],[],0.0,0.0,883.0,51.336539442113065
AB10,20250601,Falco,0,0,3,0,[],[],[],0.0,0.0,920.0,34.642340187566255
AB10,20250607,Falco,0,0,0,1,[],[],[],0.0,0.0,938.0,45.69282653237629
AB10,20250609,Falco,0,0,1,0,[],[],[],0.0,0.0,938.0,48.36060293737396
AB10,20250611,Falco,0,0,0,2,[],[],[],0.0,0.0,931.0,60.67491124926475
AB10,20250615,Falco,0,0,0,2,[],[],[],0.0,0.0,897.0,55.51433137703647
AB10,20250617,Falco,0,0,1,0,[],[],[],0.0,0.0,954.0,48.96639990159851
AB10,20250618,Falco,0,0,1,0,[],[],[],0.0,0.0,925.0,48.88612443767052
AB10,20250620,Falco,0,0,2,0,[],[],[],0.0,0.0,912.0,51.31877928872829
AB10,20250625,Falco,0,0,4,0,[],[],[],0.0,0.0,955.0,56.33800628325611
AB12,20250516,Falco,0,0,14,3,[],[],[],0.0,0.0,484.0,33.39639552164972
AB12,20250518,Falco,0,0,13,2,[],[],[],0.0,0.0,461.0,32.66724472328124
AB12,20250520,Falco,0,0,4,3,[],[],[],0.0,0.0,-440.0,29.894917998796902
AB12,20250522,Falco,0,0,5,5,[],[],[],0.0,0.0,278.0,37.77479548762707
AB12,20250524,Falco,0,0,9,2,[],[],[],0.0,0.0,117.0,36.55457064750822
AB12,20250526,Falco,0,0,7,2,[],[],[],0.0,0.0,212.0,32.06674259597724
AB12,20250528,Falco,0,0,11,1,[],[],[],0.0,0.0,960.0,44.574986232931046
AB12,20250601,Falco,0,0,7,1,[],[],[],0.0,0.0,900.0,40.86000764152448
AB12,20250607,Falco,2,3,1,0,"[60.10407638549805, 55.0]","[60.10407638549805, 62.0]","[123918.71565467921, 107039.03589617244]",230957.75155085165,0.3333333333333333,1009.0,47.70975748397386
AB12,20250609,Falco,5,0,0,0,"[60.257965087890625, 61.0, 67.57406616210938, 19.0, 77.0]","[65.69566345214844, 91.0, 108.40995788574219, 34.0, 85.0]","[136141.5673074127, 193252.97245448598, 282523.3852069347, 7005.049995145937, 287624.2480693924]",906547.2230333716,1.0,978.0,47.78976993365643
AB12,20250611,Falco,3,0,0,1,"[65.0, 68.0, 114.0]","[82.0, 68.0, 77.0]","[197726.8674285734, 179453.46912772747, 571117.605486604]",948297.9420429048,0.75,1007.0,49.747915387374746
AB12,20250615,Falco,0,0,0,0,[],[],[],0.0,,921.0,54.308918615332
AB12,20250617,Falco,0,0,0,0,[],[],[],0.0,,911.0,46.871367923049206
AB12,20250618,Falco,0,0,0,0,[],[],[],0.0,,913.0,44.59449576277429
AB12,20250620,Falco,0,0,0,0,[],[],[],0.0,,897.0,47.07536791972862
AB12,20250625,Falco,0,0,0,0,[],[],[],0.0,,869.0,57.535689669688026
AB14,20250516,Falco,0,0,1,2,[],[],[],0.0,0.0,317.0,36.06584091951173
AB14,20250518,Falco,0,0,3,1,[],[],[],0.0,0.0,321.0,36.81295877258796
AB14,20250520,Falco,0,0,7,2,[],[],[],0.0,0.0,362.0,36.83186190376377
AB14,20250522,Falco,0,0,9,3,[],[],[],0.0,0.0,384.0,38.37629457754021
AB14,20250524,Falco,0,0,14,1,[],[],[],0.0,0.0,384.0,39.51026709201862
AB14,20250526,Falco,0,0,9,3,[],[],[],0.0,0.0,366.0,36.47649509184647
AB14,20250528,Falco,0,0,10,0,[],[],[],0.0,0.0,708.0,60.11407057468927
AB14,20250601,Falco,0,1,10,1,[],[],[],0.0,0.0,730.0,55.00710122998295
AB14,20250607,Falco,0,1,12,1,[],[],[],0.0,0.0,798.0,51.512622772599215
AB14,20250609,Falco,1,0,9,1,[77.0],[58.0],[196261.2516238207],196261.2516238207,0.0909090909090909,827.0,46.91012047035066
AB14,20250611,Falco,0,0,10,1,[],[],[],0.0,0.0,809.0,72.88218651478726
AB14,20250615,Falco,2,0,2,0,"[57.869728088378906, 66.5770034790039]","[81.09242248535156, 80.59921264648438]","[154991.6415912283, 203893.9823335546]",358885.6239247829,0.5,895.0,44.12082052711338
AB14,20250617,Falco,0,0,2,0,[],[],[],0.0,0.0,905.0,48.650609694047006
AB14,20250618,Falco,0,2,0,0,[],[],[],0.0,0.0,910.0,49.1521307930291
AB14,20250620,Falco,1,0,0,0,[71.0],[105.0],[302086.36041068274],302086.36041068274,1.0,911.0,43.345103260251626
AB14,20250625,Falco,1,0,0,0,[111.0],[77.0],[541454.2949523275],541454.2949523275,1.0,921.0,51.05022348073666
AB16,20250516,Favori,0,0,7,2,[],[],[],0.0,0.0,282.0,34.7842615080244
AB16,20250518,Favori,0,0,5,1,[],[],[],0.0,0.0,276.0,32.747593859838815
AB16,20250520,Favori,1,3,2,0,[54.0],[58.0],[96525.1829541341],96525.1829541341,0.1666666666666666,206.0,30.897300865188
AB16,20250522,Favori,0,0,4,0,[],[],[],0.0,0.0,224.0,36.58923776948329
AB16,20250524,Favori,0,0,8,0,[],[],[],0.0,0.0,239.0,30.68130872096024
AB16,20250526,Favori,0,0,1,0,[],[],[],0.0,0.0,311.0,29.47474773340961
AB16,20250528,Favori,0,0,0,0,[],[],[],0.0,,667.0,45.7653116533876
AB16,20250601,Favori,0,0,0,0,[],[],[],0.0,,688.0,40.56148441533843
AB16,20250607,Favori,0,0,0,0,[],[],[],0.0,,790.0,35.74211407158556
AB16,20250609,Favori,0,0,0,0,[],[],[],0.0,,743.0,35.697656523837864
AB16,20250611,Favori,0,0,0,1,[],[],[],0.0,0.0,754.0,44.30343182179988
AB16,20250615,Favori,0,0,0,8,[],[],[],0.0,0.0,772.0,51.904589934751925
AB16,20250618,Favori,0,0,0,15,[],[],[],0.0,0.0,801.0,64.78218634134686
AB16,20250620,Favori,0,0,3,10,[],[],[],0.0,0.0,867.0,65.42866363548093
AB16,20250625,Favori,0,0,10,18,[],[],[],0.0,0.0,766.0,66.6117005571509
AB18,20250516,Favori,0,1,7,2,[],[],[],0.0,0.0,473.0,42.815297504504926
AB18,20250518,Favori,0,1,5,1,[],[],[],0.0,0.0,461.0,35.37525438181323
AB18,20250520,Favori,0,0,3,0,[],[],[],0.0,0.0,415.0,28.87978261284076
AB18,20250522,Favori,0,0,5,0,[],[],[],0.0,0.0,390.0,35.48639607499854
AB18,20250524,Favori,0,0,6,2,[],[],[],0.0,0.0,420.0,34.175694169857906
AB18,20250526,Favori,0,1,2,4,[],[],[],0.0,0.0,417.0,29.272946678814705
AB18,20250528,Favori,1,0,4,3,[53.0],[68.0],[109014.87776379466],109014.87776379466,0.125,770.0,41.03677694500698
AB18,20250601,Favori,0,0,0,0,[],[],[],0.0,,834.0,31.274906488932068
AB18,20250607,Favori,0,0,0,0,[],[],[],0.0,,861.0,45.21961466584688
AB18,20250609,Favori,0,0,0,0,[],[],[],0.0,,817.0,39.07381426482999
AB18,20250615,Favori,0,0,0,2,[],[],[],0.0,0.0,846.0,44.0137379488217
AB18,20250618,Favori,0,0,0,2,[],[],[],0.0,0.0,652.0,47.768791386737405
AB18,20250620,Favori,0,0,0,5,[],[],[],0.0,0.0,799.0,52.94304544962947
AB18,20250625,Favori,0,0,0,9,[],[],[],0.0,0.0,759.0,40.47117435378015
AB2,20250516,Sonsation,0,0,13,4,[],[],[],0.0,0.0,309.0,41.34273042616067
AB2,20250518,Sonsation,0,0,14,2,[],[],[],0.0,0.0,294.0,42.85277145374552
AB2,20250520,Sonsation,0,0,11,4,[],[],[],0.0,0.0,393.0,40.75223730952537
AB2,20250522,Sonsation,0,0,16,1,[],[],[],0.0,0.0,390.0,43.69121637922132
AB2,20250524,Sonsation,0,0,17,3,[],[],[],0.0,0.0,171.0,39.463607803383866
AB2,20250526,Sonsation,0,0,10,4,[],[],[],0.0,0.0,225.0,43.169784827205774
AB2,20250528,Sonsation,0,0,11,0,[],[],[],0.0,0.0,797.0,73.08083309363752
AB2,20250601,Sonsation,1,0,11,1,[74.0],[93.0],[290650.7903640199],290650.7903640199,0.0769230769230769,732.0,65.99534232162817
AB2,20250607,Sonsation,1,0,0,0,[39.0],[39.0],[33854.697788989884],33854.697788989884,1.0,808.0,60.66111619451348
AB2,20250609,Sonsation,2,0,0,0,"[106.0, 48.0]","[77.0, 39.0]","[493773.26987130527, 51282.855822375204]",545056.1256936805,1.0,821.0,59.99445547499767
AB2,20250611,Sonsation,0,0,0,0,[],[],[],0.0,,807.0,57.60793749531796
AB2,20250615,Sonsation,0,0,0,0,[],[],[],0.0,,851.0,69.00651803210255
AB2,20250617,Sonsation,0,0,0,0,[],[],[],0.0,,928.0,73.57672344146971
AB2,20250619,Sonsation,0,0,0,0,[],[],[],0.0,,914.0,58.29017734852327
AB2,20250625,Sonsation,0,0,0,0,[],[],[],0.0,,850.0,74.11316602042312
AB20,20250516,Favori,0,0,1,4,[],[],[],0.0,0.0,383.0,42.94628119531141
AB20,20250518,Favori,0,0,4,6,[],[],[],0.0,0.0,402.0,43.155050568529845
AB20,20250520,Favori,0,0,6,4,[],[],[],0.0,0.0,432.0,46.58661409785039
AB20,20250522,Favori,0,0,12,7,[],[],[],0.0,0.0,408.0,40.5870028062211
AB20,20250524,Favori,0,0,16,4,[],[],[],0.0,0.0,439.0,39.63351327533549
AB20,20250526,Favori,0,0,20,6,[],[],[],0.0,0.0,456.0,44.307327237254285
AB20,20250528,Favori,0,0,25,4,[],[],[],0.0,0.0,800.0,62.7996684962129
AB20,20250601,Favori,2,2,9,0,"[61.0, 76.0]","[62.0, 65.0]","[131666.86035360582, 214272.11749858162]",345938.97785218747,0.1538461538461538,749.0,45.11633389551679
AB20,20250607,Favori,4,1,2,2,"[76.0, 88.2969970703125, 86.0, 44.0]","[99.0, 79.78280639648438, 59.0, 77.0]","[326352.91742091655, 354998.3188983404, 249042.82516554193, 85078.76917682867]",1015472.8306616276,0.4444444444444444,840.0,64.56353998950465
AB20,20250609,Favori,3,1,2,2,"[76.0, 50.0, 79.0]","[80.0, 86.0, 86.0]","[263719.5292290235, 122705.37306146135, 306321.6933106321]",692746.5956011169,0.375,900.0,62.33727355915521
AB20,20250615,Favori,0,0,0,4,[],[],[],0.0,0.0,946.0,56.791214605285504
AB20,20250618,Favori,0,0,1,6,[],[],[],0.0,0.0,803.0,43.57004978877896
AB20,20250620,Favori,0,0,1,7,[],[],[],0.0,0.0,848.0,55.36649977969665
AB20,20250625,Favori,0,0,2,13,[],[],[],0.0,0.0,891.0,50.45502060529197
AB22,20250516,17_100_06,0,0,7,1,[],[],[],0.0,0.0,374.0,39.1518688660708
AB22,20250518,17_100_06,0,0,6,1,[],[],[],0.0,0.0,481.0,37.59192071393672
AB22,20250520,17_100_06,1,0,3,2,[48.0],[70.0],[92046.15147605806],92046.15147605806,0.1666666666666666,466.0,39.88983995974191
AB22,20250522,17_100_06,0,0,1,3,[],[],[],0.0,0.0,499.0,30.93166434929732
AB22,20250524,17_100_06,0,0,1,1,[],[],[],0.0,0.0,524.0,31.02877714443621
AB22,20250526,17_100_06,0,1,0,2,[],[],[],0.0,0.0,518.0,33.0507758900457
AB22,20250528,17_100_06,0,0,0,5,[],[],[],0.0,0.0,915.0,45.42597264114509
AB22,20250601,17_100_06,0,0,1,5,[],[],[],0.0,0.0,853.0,42.04904958555646
AB22,20250607,17_100_06,0,0,2,11,[],[],[],0.0,0.0,864.0,33.404502280802184
AB22,20250609,17_100_06,0,0,4,6,[],[],[],0.0,0.0,796.0,41.87707122140625
AB22,20250615,17_100_06,0,0,3,4,[],[],[],0.0,0.0,891.0,50.15934272818454
AB22,20250618,17_100_06,0,0,5,8,[],[],[],0.0,0.0,857.0,56.14659386673446
AB22,20250620,17_100_06,0,0,6,9,[],[],[],0.0,0.0,747.0,53.82923706500992
AB22,20250625,17_100_06,0,1,7,16,[],[],[],0.0,0.0,847.0,55.01851366041695
AB24,20250516,17_100_06,1,0,6,3,[63.0],[62.0],[140442.29205682923],140442.29205682923,0.1,441.0,36.15887032727885
AB24,20250518,17_100_06,1,0,6,6,[61.0],[71.0],[150779.79169525826],150779.79169525826,0.0769230769230769,437.0,39.8382948274906
AB24,20250520,17_100_06,0,1,2,2,[],[],[],0.0,0.0,453.0,51.32410370865375
AB24,20250522,17_100_06,0,0,1,6,[],[],[],0.0,0.0,474.0,41.433923645035605
AB24,20250524,17_100_06,1,1,2,6,[55.0],[54.0],[93227.5473934405],93227.5473934405,0.1,464.0,35.888706464831
AB24,20250526,17_100_06,0,0,3,2,[],[],[],0.0,0.0,440.0,31.776474842947245
AB24,20250528,17_100_06,0,0,3,5,[],[],[],0.0,0.0,781.0,58.956137034306096
AB24,20250601,17_100_06,0,0,5,7,[],[],[],0.0,0.0,756.0,55.156409508184126
AB24,20250607,17_100_06,0,0,2,12,[],[],[],0.0,0.0,813.0,58.581760208541
AB24,20250609,17_100_06,1,1,3,10,[51.0],[49.0],[72738.03298283808],72738.03298283808,0.0666666666666666,900.0,55.70616555069033
AB24,20250615,17_100_06,0,0,1,5,[],[],[],0.0,0.0,1001.0,63.95995208553597
AB24,20250618,17_100_06,0,0,3,5,[],[],[],0.0,0.0,969.0,54.32294458537719
AB24,20250620,17_100_06,0,0,2,7,[],[],[],0.0,0.0,950.0,48.804133442769775
AB24,20250625,17_100_06,0,1,4,11,[],[],[],0.0,0.0,709.0,52.20158140232682
AB26,20250516,17_100_06,0,0,1,4,[],[],[],0.0,0.0,294.0,53.414307472314896
AB26,20250518,17_100_06,0,0,1,7,[],[],[],0.0,0.0,344.0,51.473053602028926
AB26,20250520,17_100_06,0,0,4,0,[],[],[],0.0,0.0,348.0,56.56339890177824
AB26,20250522,17_100_06,0,0,7,1,[],[],[],0.0,0.0,336.0,58.882157355765685
AB26,20250524,17_100_06,0,0,8,1,[],[],[],0.0,0.0,319.0,68.17953744913589
AB26,20250526,17_100_06,0,0,9,1,[],[],[],0.0,0.0,283.0,52.39968395288515
AB26,20250528,17_100_06,0,0,11,0,[],[],[],0.0,0.0,559.0,98.12098395966932
AB26,20250601,17_100_06,0,0,9,0,[],[],[],0.0,0.0,545.0,104.54415076931144
AB26,20250607,17_100_06,0,1,0,0,[],[],[],0.0,0.0,504.0,99.71933874561108
AB26,20250609,17_100_06,0,0,1,0,[],[],[],0.0,0.0,492.0,93.95570108439908
AB26,20250615,17_100_06,0,0,0,1,[],[],[],0.0,0.0,543.0,105.66528580860964
AB26,20250618,17_100_06,0,0,0,0,[],[],[],0.0,,513.0,102.09581237945056
AB26,20250620,17_100_06,0,0,1,0,[],[],[],0.0,0.0,500.0,105.41330720610136
AB26,20250625,17_100_06,0,0,1,0,[],[],[],0.0,0.0,433.0,106.97626540326362
AB28,20250516,Florice,1,1,4,0,[46.0],[36.0],[43475.36975967386],43475.36975967386,0.1666666666666666,390.0,30.713852872855888
AB28,20250518,Florice,2,3,0,1,"[68.0, 82.0]","[74.0, 61.0]","[195287.59875664464, 234089.89133200573]",429377.4900886504,0.3333333333333333,383.0,29.7742630377544
AB28,20250520,Florice,0,0,2,0,[],[],[],0.0,0.0,344.0,28.198005798154085
AB28,20250522,Florice,0,0,2,3,[],[],[],0.0,0.0,335.0,32.317644671259735
AB28,20250524,Florice,0,2,1,1,[],[],[],0.0,0.0,203.0,31.820832291844297
AB28,20250526,Florice,0,0,0,0,[],[],[],0.0,,275.0,31.03228772226206
AB28,20250528,Florice,1,0,0,3,[68.0],[68.0],[179453.46912772747],179453.46912772747,0.25,622.0,45.65240628439726
AB28,20250601,Florice,0,0,2,4,[],[],[],0.0,0.0,609.0,36.65197868234107
AB28,20250607,Florice,0,0,4,3,[],[],[],0.0,0.0,666.0,39.34631902753867
AB28,20250609,Florice,0,0,2,6,[],[],[],0.0,0.0,753.0,38.13688118940581
AB28,20250615,Florice,0,0,6,11,[],[],[],0.0,0.0,891.0,52.42574652738599
AB28,20250618,Florice,0,0,7,8,[],[],[],0.0,0.0,884.0,49.475895037523344
AB28,20250620,Florice,0,0,13,7,[],[],[],0.0,0.0,904.0,47.66036343389179
AB28,20250625,Florice,3,0,10,16,"[30.488767623901367, 100.0, 61.563961029052734]","[70.76750183105469, 83.0, 31.259220123291016]","[37543.843041553, 473699.81228378095, 67617.07315977181]",578860.7284851058,0.1034482758620689,979.0,43.71099738762349
AB30,20250516,Florice,0,0,2,3,[],[],[],0.0,0.0,330.0,35.16299870685518
AB30,20250518,Florice,0,0,6,1,[],[],[],0.0,0.0,294.0,30.515158255538047
AB30,20250520,Florice,0,0,10,5,[],[],[],0.0,0.0,281.0,30.244412413944573
AB30,20250522,Florice,0,0,15,5,[],[],[],0.0,0.0,238.0,32.388732032582006
AB30,20250524,Florice,1,1,14,5,[56.0],[52.0],[93068.88649245871],93068.88649245873,0.0476190476190476,347.0,30.995621993181608
AB30,20250526,Florice,0,0,14,9,[],[],[],0.0,0.0,271.0,33.488612899643826
AB30,20250528,Florice,0,0,14,7,[],[],[],0.0,0.0,745.0,58.68524478071946
AB30,20250601,Florice,3,1,3,0,"[94.0, 71.0, 93.99998474121094]","[74.0, 68.0, 67.99998474121094]","[373175.00489050866, 195636.88102787072, 342917.38378301763]",911729.269701397,0.4285714285714285,708.0,57.84950964323588
AB30,20250607,Florice,1,0,7,0,[82.0],[56.0],[214902.19532118557],214902.1953211856,0.125,735.0,41.78554850860054
AB30,20250609,Florice,1,0,8,1,[88.0],[61.0],[269600.25557332725],269600.25557332725,0.1,746.0,45.394758059606986
AB30,20250615,Florice,0,0,1,2,[],[],[],0.0,0.0,711.0,39.20888294062317
AB30,20250618,Florice,0,0,3,1,[],[],[],0.0,0.0,693.0,49.659069571072735
AB30,20250620,Florice,0,0,8,2,[],[],[],0.0,0.0,738.0,44.18864183253979
AB30,20250625,Florice,0,0,12,8,[],[],[],0.0,0.0,616.0,42.079684274580885
AB32,20250516,Florice,0,0,4,3,[],[],[],0.0,0.0,249.0,35.24137646718176
AB32,20250518,Florice,0,0,8,8,[],[],[],0.0,0.0,298.0,36.43157193599473
AB32,20250520,Florice,0,0,14,6,[],[],[],0.0,0.0,326.0,39.7355352826787
AB32,20250522,Florice,0,0,19,5,[],[],[],0.0,0.0,330.0,40.22336146005499
AB32,20250524,Florice,0,0,23,4,[],[],[],0.0,0.0,320.0,37.97314975383996
AB32,20250526,Florice,0,0,14,1,[],[],[],0.0,0.0,316.0,41.31877554314253
AB32,20250528,Florice,0,1,14,0,[],[],[],0.0,0.0,668.0,70.11117676728227
AB32,20250601,Florice,2,2,14,0,"[71.0, 64.0]","[65.0, 63.0]","[187005.84215899408, 147273.8423616929]",334279.684520687,0.1111111111111111,702.0,69.82569995501773
AB32,20250607,Florice,0,0,1,1,[],[],[],0.0,0.0,692.0,51.6826210284284
AB32,20250609,Florice,1,0,0,1,[79.5761489868164],[117.38861846923828],[424245.21027594485],424245.2102759449,0.5,731.0,53.81429699614604
AB32,20250615,Florice,0,0,0,4,[],[],[],0.0,0.0,712.0,52.59614940078887
AB32,20250618,Florice,0,0,1,3,[],[],[],0.0,0.0,710.0,41.64777056138864
AB32,20250620,Florice,0,0,3,4,[],[],[],0.0,0.0,757.0,37.02923430830259
AB32,20250625,Florice,0,0,4,6,[],[],[],0.0,0.0,659.0,47.13535525368035
AB34,20250516,Hademar,0,0,7,6,[],[],[],0.0,0.0,348.0,31.62976672773852
AB34,20250518,Hademar,1,0,9,3,[61.0],[85.0],[180511.01822671766],180511.0182267177,0.0769230769230769,341.0,34.42515969127035
AB34,20250520,Hademar,0,0,3,4,[],[],[],0.0,0.0,420.0,31.37241719841757
AB34,20250522,Hademar,0,0,5,4,[],[],[],0.0,0.0,482.0,28.08552780132184
AB34,20250524,Hademar,0,1,4,4,[],[],[],0.0,0.0,478.0,28.08598730831292
AB34,20250526,Hademar,0,1,7,6,[],[],[],0.0,0.0,487.0,25.977051482349363
AB34,20250528,Hademar,1,1,4,6,[51.0],[43.0],[63831.335066572196],63831.3350665722,0.0833333333333333,815.0,40.64308628178756
AB34,20250601,Hademar,0,0,7,6,[],[],[],0.0,0.0,780.0,33.57738820447483
AB34,20250607,Hademar,2,3,9,11,"[46.0, 56.0]","[50.0, 79.0]","[60382.45799954703, 141393.1160173892]",201775.57401693624,0.08,787.0,34.496511695984374
AB34,20250609,Hademar,3,1,5,13,"[67.0, 60.648651123046875, 85.28998565673828]","[36.0, 64.83783721923828, 66.51835632324219]","[92231.06561964838, 136111.8486293858, 276161.2324532871]",504504.1467023213,0.1363636363636363,771.0,44.26364612984311
AB34,20250615,Hademar,0,0,8,22,[],[],[],0.0,0.0,761.0,43.43409102397747
AB34,20250618,Hademar,0,0,17,18,[],[],[],0.0,0.0,735.0,42.1684970296356
AB34,20250620,Hademar,0,0,6,20,[],[],[],0.0,0.0,814.0,50.30620801824456
AB34,20250625,Hademar,1,1,16,19,[74.0],[83.0],[259398.01720659848],259398.01720659848,0.027027027027027,786.0,51.257592692214416
AB4,20250516,Sonsation,0,0,13,8,[],[],[],0.0,0.0,311.0,43.98498651181971
AB4,20250518,Sonsation,0,0,10,7,[],[],[],0.0,0.0,364.0,40.31140622125335
AB4,20250520,Sonsation,0,0,12,6,[],[],[],0.0,0.0,407.0,52.04905346145316
AB4,20250522,Sonsation,0,0,15,3,[],[],[],0.0,0.0,412.0,47.70087890199679
AB4,20250524,Sonsation,1,1,12,2,[56.0],[96.0],[171819.4827553084],171819.4827553084,0.0625,1202.0,91.26201348798566
AB4,20250526,Sonsation,0,0,14,2,[],[],[],0.0,0.0,377.0,41.010747689884425
AB4,20250528,Sonsation,0,0,17,4,[],[],[],0.0,0.0,833.0,55.63643369539248
AB4,20250601,Sonsation,0,1,16,0,[],[],[],0.0,0.0,813.0,72.22812989739731
AB4,20250607,Sonsation,0,0,6,0,[],[],[],0.0,0.0,825.0,66.63525307360456
AB4,20250609,Sonsation,0,0,7,0,[],[],[],0.0,0.0,878.0,83.17490822541376
AB4,20250611,Sonsation,0,0,7,0,[],[],[],0.0,0.0,867.0,80.35349467090866
AB4,20250615,Sonsation,0,0,0,0,[],[],[],0.0,,897.0,74.27087469661288
AB4,20250617,Sonsation,0,0,0,0,[],[],[],0.0,,895.0,68.69219522788103
AB4,20250619,Sonsation,0,0,0,0,[],[],[],0.0,,856.0,70.62854751551367
AB4,20250625,Sonsation,0,0,0,0,[],[],[],0.0,,973.0,76.19086352702445
AB6,20250516,Sonsation,0,0,3,5,[],[],[],0.0,0.0,186.0,43.17889621250464
AB6,20250518,Sonsation,0,0,2,6,[],[],[],0.0,0.0,199.0,53.42047696613447
AB6,20250520,Sonsation,0,0,3,6,[],[],[],0.0,0.0,204.0,42.62750857519592
AB6,20250522,Sonsation,0,0,4,7,[],[],[],0.0,0.0,359.0,46.069201486515496
AB6,20250524,Sonsation,0,0,10,5,[],[],[],0.0,0.0,387.0,47.57349020535706
AB6,20250526,Sonsation,0,0,15,4,[],[],[],0.0,0.0,429.0,46.20285191851601
AB6,20250528,Sonsation,0,0,13,5,[],[],[],0.0,0.0,781.0,69.2224745304137
AB6,20250601,Sonsation,0,0,12,0,[],[],[],0.0,0.0,758.0,62.25266777033673
AB6,20250607,Sonsation,0,0,3,0,[],[],[],0.0,0.0,885.0,43.14370385246869
AB6,20250609,Sonsation,0,0,3,0,[],[],[],0.0,0.0,894.0,52.34114810456849
AB6,20250611,Sonsation,0,0,2,0,[],[],[],0.0,0.0,862.0,57.28149682575156
AB6,20250615,Sonsation,0,0,0,1,[],[],[],0.0,0.0,883.0,42.16872995891402
AB6,20250617,Sonsation,0,0,0,1,[],[],[],0.0,0.0,757.0,51.82221161088026
AB6,20250620,Sonsation,0,0,2,1,[],[],[],0.0,0.0,806.0,39.32092561930536
AB6,20250625,Sonsation,0,0,2,1,[],[],[],0.0,0.0,880.0,62.546155963299526
AB8,20250516,Sonsation,0,0,0,5,[],[],[],0.0,0.0,180.0,48.2979368824861
AB8,20250518,Sonsation,0,0,2,3,[],[],[],0.0,0.0,217.0,56.379612910072325
AB8,20250520,Sonsation,0,0,4,5,[],[],[],0.0,0.0,211.0,50.888529387854334
AB8,20250522,Sonsation,0,0,6,1,[],[],[],0.0,0.0,230.0,54.47883683060625
AB8,20250524,Sonsation,0,0,6,2,[],[],[],0.0,0.0,314.0,53.72002975266635
AB8,20250526,Sonsation,0,0,9,2,[],[],[],0.0,0.0,299.0,53.88593973778879
AB8,20250528,Sonsation,0,0,16,1,[],[],[],0.0,0.0,634.0,78.50650328217307
AB8,20250601,Sonsation,0,0,16,3,[],[],[],0.0,0.0,732.0,58.88786411738501
AB8,20250607,Sonsation,0,1,7,1,[],[],[],0.0,0.0,812.0,67.11720677356436
AB8,20250609,Sonsation,1,0,7,3,[85.44326782226562],[66.16735076904297],[275692.2554925286],275692.2554925286,0.0909090909090909,815.0,63.4429368323882
AB8,20250611,Sonsation,2,0,8,4,"[88.0, 91.0]","[74.0, 87.0]","[327056.04774469207, 411175.4321209797]",738231.4798656718,0.1428571428571428,796.0,65.88845111874588
AB8,20250615,Sonsation,0,0,6,0,[],[],[],0.0,0.0,839.0,77.0354777744248
AB8,20250617,Sonsation,0,0,4,1,[],[],[],0.0,0.0,837.0,78.45444380988967
AB8,20250618,Sonsation,0,0,2,1,[],[],[],0.0,0.0,769.0,73.60597593421386
AB8,20250620,Sonsation,0,0,3,2,[],[],[],0.0,0.0,741.0,60.26581830516359
AB8,20250625,Sonsation,0,1,8,2,[],[],[],0.0,0.0,757.0,63.38104664801118
AC11,20250516,Falco,0,0,16,2,[],[],[],0.0,0.0,348.0,43.69536556005032
AC11,20250518,Falco,0,1,14,2,[],[],[],0.0,0.0,361.0,34.13100949964286
AC11,20250520,Falco,0,1,17,2,[],[],[],0.0,0.0,366.0,40.3582710169165
AC11,20250522,Falco,0,1,10,0,[],[],[],0.0,0.0,372.0,39.53546222707743
AC11,20250524,Falco,5,0,9,0,"[63.0, 99.0, 68.0, 74.0, 83.0]","[74.0, 74.0, 74.0, 88.0, 83.0]","[167624.67116460262, 413930.3104268759, 195287.59875664464, 275024.40378530923, 326331.8006822967]",1378198.7848157291,0.3571428571428571,461.0,39.16793368093198
AC11,20250526,Falco,1,1,8,0,[46.94321823120117],[18.030643463134766],[22676.815436135937],22676.815436135937,0.1,446.0,33.834909197341375
AC11,20250528,Falco,0,0,9,0,[],[],[],0.0,0.0,786.0,53.64264064475009
AC11,20250601,Falco,2,0,2,0,"[42.0, 62.0]","[42.0, 83.0]","[42283.70083431418, 182090.20784188542]",224373.9086761996,0.5,846.0,49.82683345532114
